activity_ts,activity_type,active_Kcal,step_count,distance_m,duration_s,active_time_s,start_time_s,start_time_offset_s,met,intensity,motion_intensity_mean,motion_intensity_max
15/12/2023 16:30,SEDENTARY,0,0,0,900,900,1702657800,0,1,SEDENTARY,0,3
15/12/2023 16:45,SEDENTARY,0,0,0,900,900,1702658700,0,1,SEDENTARY,0,3
15/12/2023 17:00,SEDENTARY,0,0,0,900,900,1702659600,0,1,SEDENTARY,0,3
15/12/2023 17:15,SEDENTARY,0,0,0,900,900,1702660500,0,1,SEDENTARY,0,2
15/12/2023 17:30,SEDENTARY,0,0,0,900,900,1702661400,0,1,SEDENTARY,0,4
15/12/2023 17:45,WALKING,7,115,82.9,900,270,1702662300,0,2.369193,ACTIVE,0.6,3
15/12/2023 17:45,GENERIC,1,0,0,900,0,1702662300,0,1,SEDENTARY,0,4
15/12/2023 17:45,SEDENTARY,1,0,0,900,630,1702662300,0,1.0838282,SEDENTARY,0,6
15/12/2023 18:00,WALKING,37,840,605.56,900,780,1702663200,0,3.505172,ACTIVE,2,2
15/12/2023 18:00,GENERIC,2,0,0,900,0,1702663200,0,1,SEDENTARY,0,6
15/12/2023 18:00,SEDENTARY,0,0,0,900,120,1702663200,0,1,SEDENTARY,0,6
15/12/2023 18:15,WALKING,18,1026,739.64,900,900,1702664100,0,2.0562346,ACTIVE,2,2
15/12/2023 18:30,WALKING,27,1159,835.52,900,840,1702665000,0,2.69752,ACTIVE,1.8,2
15/12/2023 18:30,SEDENTARY,0,0,0,900,60,1702665000,0,1,SEDENTARY,0,3
15/12/2023 18:45,WALKING,3,246,177.35,900,420,1702665900,0,1.3772267,ACTIVE,1.7,2
15/12/2023 18:45,SEDENTARY,0,0,0,900,480,1702665900,0,1,SEDENTARY,0,5
15/12/2023 19:00,WALKING,1,8,5.76,900,60,1702666800,0,1.8801957,ACTIVE,3,3
15/12/2023 19:00,GENERIC,5,0,0,900,0,1702666800,0,1,SEDENTARY,0,4
15/12/2023 19:00,SEDENTARY,0,0,0,900,840,1702666800,0,1,SEDENTARY,0,5
15/12/2023 19:15,WALKING,9,157,113.18,900,420,1702667700,0,2.13168,ACTIVE,2.7,3
15/12/2023 19:15,GENERIC,4,0,0,900,0,1702667700,0,1,SEDENTARY,0,5
15/12/2023 19:15,SEDENTARY,0,0,0,900,480,1702667700,0,1,SEDENTARY,0,6
15/12/2023 19:30,WALKING,1,23,16.59,900,120,1702668600,0,1.4400978,ACTIVE,1.5,2
15/12/2023 19:30,SEDENTARY,0,0,0,900,780,1702668600,0,1,SEDENTARY,0,5
15/12/2023 19:45,SEDENTARY,0,0,0,900,900,1702669500,0,1,SEDENTARY,0,4
15/12/2023 20:00,SEDENTARY,0,0,0,900,900,1702670400,0,1,SEDENTARY,0,4
15/12/2023 20:15,WALKING,0,22,15.86,900,15,1702671300,0,1,ACTIVE,2,2
15/12/2023 20:15,SEDENTARY,0,0,0,900,885,1702671300,0,1,SEDENTARY,0,4
15/12/2023 20:30,SEDENTARY,0,0,0,900,900,1702672200,0,1,SEDENTARY,0,3
15/12/2023 20:45,SEDENTARY,0,0,0,900,900,1702673100,0,1,SEDENTARY,0,3
15/12/2023 21:00,WALKING,0,19,13.69,900,60,1702674000,0,1,ACTIVE,2,2
15/12/2023 21:00,SEDENTARY,0,0,0,900,840,1702674000,0,1,SEDENTARY,0,4
15/12/2023 21:15,SEDENTARY,0,0,0,900,900,1702674900,0,1,SEDENTARY,0,3
15/12/2023 21:30,SEDENTARY,0,0,0,900,900,1702675800,0,1,SEDENTARY,0,3
15/12/2023 21:45,SEDENTARY,0,0,0.02,900,900,1702676700,0,1,SEDENTARY,0,3
15/12/2023 22:00,WALKING,1,34,24.51,900,120,1702677600,0,1.4400978,ACTIVE,3.5,4
15/12/2023 22:00,SEDENTARY,0,0,0,900,780,1702677600,0,1,SEDENTARY,0,5
15/12/2023 22:15,SEDENTARY,0,0,0,900,900,1702678500,0,1,SEDENTARY,0,4
15/12/2023 22:30,WALKING,2,45,32.44,900,180,1702679400,0,1.5867971,ACTIVE,3.3,7
15/12/2023 22:30,SEDENTARY,0,0,0,900,720,1702679400,0,1,SEDENTARY,0,6
15/12/2023 22:45,WALKING,4,104,74.97,900,240,1702680300,0,1.8801957,ACTIVE,3,4
15/12/2023 22:45,SEDENTARY,0,0,0,900,660,1702680300,0,1,SEDENTARY,0,5
15/12/2023 23:00,SEDENTARY,0,0,0,900,900,1702681200,0,1,SEDENTARY,0,0
15/12/2023 23:15,SEDENTARY,0,0,0,900,900,1702682100,0,1,SEDENTARY,0,3
15/12/2023 23:30,WALKING,1,15,10.82,900,60,1702683000,0,1.8801957,ACTIVE,2,2
15/12/2023 23:30,SEDENTARY,0,0,0,900,840,1702683000,0,1,SEDENTARY,0,5
15/12/2023 23:45,WALKING,0,14,10.09,900,60,1702683900,0,1,ACTIVE,3,3
15/12/2023 23:45,SEDENTARY,0,0,0,900,840,1702683900,0,1,SEDENTARY,0,5
16/12/2023 00:00,SEDENTARY,0,0,0,900,900,1702684800,0,1,SEDENTARY,0,4
16/12/2023 00:15,SEDENTARY,0,0,0,900,900,1702685700,0,1,SEDENTARY,0,0
16/12/2023 00:30,SEDENTARY,0,0,0,900,900,1702686600,0,1,SEDENTARY,0,2
16/12/2023 00:45,SEDENTARY,0,0,0,900,900,1702687500,0,1,SEDENTARY,0,5
16/12/2023 01:00,SEDENTARY,0,0,0,900,900,1702688400,0,1,SEDENTARY,0,0
16/12/2023 01:15,SEDENTARY,0,0,0,900,900,1702689300,0,1,SEDENTARY,0,5
16/12/2023 01:30,SEDENTARY,0,0,0,900,900,1702690200,0,1,SEDENTARY,0,3
16/12/2023 01:45,SEDENTARY,0,0,0,900,900,1702691100,0,1,SEDENTARY,0,3
16/12/2023 02:00,SEDENTARY,0,0,0,900,900,1702692000,0,1,SEDENTARY,0,0
16/12/2023 02:15,SEDENTARY,0,0,0,900,900,1702692900,0,1,SEDENTARY,0,3
16/12/2023 02:30,SEDENTARY,0,0,0,900,900,1702693800,0,1,SEDENTARY,0,0
16/12/2023 02:45,SEDENTARY,0,0,0,900,900,1702694700,0,1,SEDENTARY,0,0
16/12/2023 03:00,SEDENTARY,0,0,0,900,900,1702695600,0,1,SEDENTARY,0,4
16/12/2023 03:15,SEDENTARY,0,0,0,900,900,1702696500,0,1,SEDENTARY,0,2
16/12/2023 03:30,SEDENTARY,0,0,0,900,900,1702697400,0,1,SEDENTARY,0,4
16/12/2023 03:45,SEDENTARY,0,0,0,900,900,1702698300,0,1,SEDENTARY,0,3
16/12/2023 04:00,SEDENTARY,0,0,0,900,900,1702699200,0,1,SEDENTARY,0,0
16/12/2023 04:15,SEDENTARY,0,0,0,900,900,1702700100,0,1,SEDENTARY,0,3
16/12/2023 04:30,SEDENTARY,0,0,0,900,900,1702701000,0,1,SEDENTARY,0,5
16/12/2023 04:45,SEDENTARY,0,0,0,900,900,1702701900,0,1,SEDENTARY,0,0
16/12/2023 05:00,SEDENTARY,0,0,0,900,900,1702702800,0,1,SEDENTARY,0,4
16/12/2023 05:15,SEDENTARY,0,0,0,900,900,1702703700,0,1,SEDENTARY,0,0
16/12/2023 05:30,SEDENTARY,0,0,0,900,900,1702704600,0,1,SEDENTARY,0,4
16/12/2023 05:45,SEDENTARY,0,0,0,900,900,1702705500,0,1,SEDENTARY,0,4
16/12/2023 06:00,SEDENTARY,0,0,0,900,900,1702706400,0,1,SEDENTARY,0,0
16/12/2023 06:15,SEDENTARY,0,0,0,900,900,1702707300,0,1,SEDENTARY,0,3
16/12/2023 06:30,SEDENTARY,0,0,0,900,900,1702708200,0,1,SEDENTARY,0,0
16/12/2023 06:45,SEDENTARY,0,0,0,900,900,1702709100,0,1,SEDENTARY,0,3
16/12/2023 07:00,SEDENTARY,0,0,0,900,900,1702710000,0,1,SEDENTARY,0,2
16/12/2023 07:15,SEDENTARY,0,0,0,900,900,1702710900,0,1,SEDENTARY,0,2
16/12/2023 07:30,SEDENTARY,0,0,0,900,900,1702711800,0,1,SEDENTARY,0,4
16/12/2023 07:45,SEDENTARY,0,0,0,900,900,1702712700,0,1,SEDENTARY,0,0
16/12/2023 08:00,SEDENTARY,0,0,0,900,900,1702713600,0,1,SEDENTARY,0,2
16/12/2023 08:15,SEDENTARY,0,0,0,900,900,1702714500,0,1,SEDENTARY,0,4
16/12/2023 08:30,WALKING,0,28,20.19,900,60,1702715400,0,1,ACTIVE,4,4
16/12/2023 08:30,SEDENTARY,0,0,0,900,840,1702715400,0,1,SEDENTARY,0,4
16/12/2023 08:45,WALKING,1,15,10.81,900,60,1702716300,0,1.8801957,ACTIVE,2,2
16/12/2023 08:45,SEDENTARY,0,0,0,900,840,1702716300,0,1,SEDENTARY,0,5
16/12/2023 09:00,WALKING,0,23,16.58,900,60,1702717200,0,1,ACTIVE,3,3
16/12/2023 09:00,SEDENTARY,0,0,0,900,840,1702717200,0,1,SEDENTARY,0,3
16/12/2023 09:15,GENERIC,1,0,0,900,0,1702718100,0,1,SEDENTARY,0,6
16/12/2023 09:15,SEDENTARY,0,0,0,900,900,1702718100,0,1,SEDENTARY,0,5
16/12/2023 09:30,WALKING,1,30,21.63,900,45,1702719000,0,2.1735942,ACTIVE,1,1
16/12/2023 09:30,GENERIC,2,0,0,900,0,1702719000,0,1,SEDENTARY,0,6
16/12/2023 09:30,SEDENTARY,0,0,0,900,855,1702719000,0,1,SEDENTARY,0,5
16/12/2023 09:45,SEDENTARY,0,0,0,900,900,1702719900,0,1,SEDENTARY,0,2
16/12/2023 10:00,SEDENTARY,0,0,0,900,900,1702720800,0,1,SEDENTARY,0,3
16/12/2023 10:15,SEDENTARY,0,0,0,900,900,1702721700,0,1,SEDENTARY,0,3
16/12/2023 10:30,SEDENTARY,0,0,0,900,900,1702722600,0,1,SEDENTARY,0,3
16/12/2023 10:45,SEDENTARY,0,0,0,900,900,1702723500,0,1,SEDENTARY,0,3
16/12/2023 11:00,SEDENTARY,0,0,0,900,900,1702724400,0,1,SEDENTARY,0,3
16/12/2023 11:15,WALKING,2,87,62.72,900,75,1702725300,0,2.408313,ACTIVE,2,2
16/12/2023 11:15,SEDENTARY,0,0,0,900,825,1702725300,0,1,SEDENTARY,0,6
16/12/2023 11:30,WALKING,55,1406,1013.58,900,840,1702726200,0,4.457911,ACTIVE,3,3
16/12/2023 11:30,SEDENTARY,0,0,0,900,60,1702726200,0,1,SEDENTARY,0,5
16/12/2023 11:45,WALKING,1,31,22.35,900,120,1702727100,0,1.4400978,ACTIVE,2,3
16/12/2023 11:45,SEDENTARY,0,0,0,900,780,1702727100,0,1,SEDENTARY,0,4
16/12/2023 12:00,WALKING,18,518,373.43,900,540,1702728000,0,2.7603912,ACTIVE,2.9,3
16/12/2023 12:00,SEDENTARY,0,0,0,900,360,1702728000,0,1,SEDENTARY,0,4
16/12/2023 12:15,WALKING,18,666,480.12,900,540,1702728900,0,2.7603912,ACTIVE,2,2
16/12/2023 12:15,GENERIC,0,0,0,900,0,1702728900,0,1,SEDENTARY,0,2
16/12/2023 12:15,SEDENTARY,0,0,0,900,360,1702728900,0,1,SEDENTARY,0,4
16/12/2023 12:30,SEDENTARY,0,0,0.01,900,900,1702729800,0,1,SEDENTARY,0,4
16/12/2023 12:45,WALKING,2,59,42.53,900,120,1702730700,0,1.8801957,ACTIVE,3,3
16/12/2023 12:45,SEDENTARY,0,0,0,900,780,1702730700,0,1,SEDENTARY,0,4
16/12/2023 13:00,WALKING,14,640,461.38,900,540,1702731600,0,2.369193,ACTIVE,2.2,3
16/12/2023 13:00,SEDENTARY,0,0,0,900,360,1702731600,0,1,SEDENTARY,0,6
16/12/2023 13:15,WALKING,24,1158,834.8,900,900,1702732500,0,2.4083128,ACTIVE,2,2
16/12/2023 13:30,WALKING,12,1061,764.88,900,900,1702733400,0,1.7041565,ACTIVE,2,2
16/12/2023 13:45,WALKING,17,1132,816.05,900,840,1702734300,0,2.068809,ACTIVE,2,2
16/12/2023 13:45,SEDENTARY,0,0,0,900,60,1702734300,0,1,SEDENTARY,0,4
16/12/2023 14:00,WALKING,14,713,514.01,900,480,1702735200,0,2.5403423,ACTIVE,2,2
16/12/2023 14:00,SEDENTARY,0,0,0,900,420,1702735200,0,1,SEDENTARY,0,4
16/12/2023 14:15,WALKING,17,1017,733.15,900,660,1702736100,0,2.3603024,ACTIVE,2,2
16/12/2023 14:15,SEDENTARY,0,0,0,900,240,1702736100,0,1,SEDENTARY,0,4
16/12/2023 14:30,WALKING,11,998,719.46,900,900,1702737000,0,1.6454768,ACTIVE,2,2
16/12/2023 14:45,WALKING,8,479,345.31,900,660,1702737900,0,1.6401423,ACTIVE,1.4,2
16/12/2023 14:45,SEDENTARY,0,0,0,900,240,1702737900,0,1,SEDENTARY,0,6
16/12/2023 15:00,WALKING,19,960,692.07,900,840,1702738800,0,2.1945512,ACTIVE,2,2
16/12/2023 15:00,SEDENTARY,0,0,0,900,60,1702738800,0,1,SEDENTARY,0,3
16/12/2023 15:15,WALKING,19,727,524.09,900,600,1702739700,0,2.6723716,ACTIVE,2,2
16/12/2023 15:15,SEDENTARY,0,0,0,900,300,1702739700,0,1,SEDENTARY,0,4
16/12/2023 15:30,SEDENTARY,0,0,0,900,900,1702740600,0,1,SEDENTARY,0,4
16/12/2023 15:45,SEDENTARY,0,0,0,900,900,1702741500,0,1,SEDENTARY,0,3
16/12/2023 16:00,WALKING,18,741,534.19,900,480,1702742400,0,2.9804401,ACTIVE,2,2
16/12/2023 16:00,SEDENTARY,0,0,0,900,420,1702742400,0,1,SEDENTARY,0,4
16/12/2023 16:15,WALKING,22,888,640.16,900,900,1702743300,0,2.2909534,ACTIVE,2,2
16/12/2023 16:30,WALKING,3,130,93.72,900,420,1702744200,0,1.3772267,ACTIVE,2.3,4
16/12/2023 16:30,SEDENTARY,0,0,0,900,480,1702744200,0,1,SEDENTARY,0,5
16/12/2023 16:45,SEDENTARY,0,0,0,900,900,1702745100,0,1,SEDENTARY,0,4
16/12/2023 17:00,SEDENTARY,0,0,0,900,900,1702746000,0,1,SEDENTARY,0,4
16/12/2023 17:15,SEDENTARY,0,0,0,900,900,1702746900,0,1,SEDENTARY,0,4
16/12/2023 17:30,SEDENTARY,0,0,0,900,900,1702747800,0,1,SEDENTARY,0,4
16/12/2023 17:45,WALKING,1,70,50.46,900,79,1702748700,0,1.6685029,ACTIVE,2.4,3
16/12/2023 17:45,SEDENTARY,2,0,0,900,821,1702748700,0,1.1286523,SEDENTARY,0,6
16/12/2023 18:00,WALKING,1,77,55.51,900,75,1702749600,0,1.7041565,ACTIVE,2.8,4
16/12/2023 18:00,SEDENTARY,0,0,0,900,825,1702749600,0,1,SEDENTARY,0,6
16/12/2023 18:15,SEDENTARY,0,0,0,900,900,1702750500,0,1,SEDENTARY,0,4
16/12/2023 18:30,WALKING,1,76,54.79,900,50,1702751400,0,2.0562346,ACTIVE,2.2,3
16/12/2023 18:30,SEDENTARY,0,0,0,900,850,1702751400,0,1,SEDENTARY,0,6
16/12/2023 18:45,WALKING,16,599,431.82,900,464,1702752300,0,2.8210945,ACTIVE,2.1,4
16/12/2023 18:45,SEDENTARY,0,0,0,900,436,1702752300,0,1,SEDENTARY,0,7
16/12/2023 19:00,WALKING,25,1062,765.59,900,600,1702753200,0,3.200489,ACTIVE,2,2
16/12/2023 19:00,GENERIC,6,0,0,900,0,1702753200,0,1,SEDENTARY,0,6
16/12/2023 19:00,SEDENTARY,0,0,0,900,300,1702753200,0,1,SEDENTARY,0,4
16/12/2023 19:15,SEDENTARY,0,0,0,900,900,1702754100,0,1,SEDENTARY,0,4
16/12/2023 19:30,WALKING,2,85,61.28,900,120,1702755000,0,1.8801957,ACTIVE,3,3
16/12/2023 19:30,SEDENTARY,0,0,0,900,780,1702755000,0,1,SEDENTARY,0,5
16/12/2023 19:45,SEDENTARY,0,0,0,900,900,1702755900,0,1,SEDENTARY,0,5
16/12/2023 20:00,WALKING,1,59,42.53,900,120,1702756800,0,1.4400978,ACTIVE,2,2
16/12/2023 20:00,SEDENTARY,0,0,0,900,780,1702756800,0,1,SEDENTARY,0,5
16/12/2023 20:15,SEDENTARY,0,0,0,900,900,1702757700,0,1,SEDENTARY,0,4
16/12/2023 20:30,SEDENTARY,0,0,0.02,900,900,1702758600,0,1,SEDENTARY,0,4
16/12/2023 20:45,SEDENTARY,0,0,0,900,900,1702759500,0,1,SEDENTARY,0,4
16/12/2023 21:00,SEDENTARY,0,0,0,900,900,1702760400,0,1,SEDENTARY,0,3
16/12/2023 21:15,SEDENTARY,0,0,0,900,900,1702761300,0,1,SEDENTARY,0,3
16/12/2023 21:30,WALKING,1,7,5.05,900,60,1702762200,0,1.8801957,ACTIVE,1,1
16/12/2023 21:30,SEDENTARY,0,0,0,900,840,1702762200,0,1,SEDENTARY,0,3
16/12/2023 21:45,WALKING,12,626,451.28,900,540,1702763100,0,2.173594,ACTIVE,2.2,3
16/12/2023 21:45,SEDENTARY,0,0,0,900,360,1702763100,0,1,SEDENTARY,0,6
16/12/2023 22:00,WALKING,28,931,671.16,900,720,1702764000,0,3.0537896,ACTIVE,2.3,5
16/12/2023 22:00,SEDENTARY,0,0,0,900,180,1702764000,0,1,SEDENTARY,0,6
16/12/2023 22:15,WALKING,3,111,80.02,900,180,1702764900,0,1.8801956,ACTIVE,2.7,4
16/12/2023 22:15,SEDENTARY,0,0,0,900,720,1702764900,0,1,SEDENTARY,0,6
16/12/2023 22:30,WALKING,3,71,51.18,900,120,1702765800,0,2.3202934,ACTIVE,3,3
16/12/2023 22:30,SEDENTARY,0,0,0,900,780,1702765800,0,1,SEDENTARY,0,5
16/12/2023 22:45,SEDENTARY,0,0,0,900,900,1702766700,0,1,SEDENTARY,0,3
16/12/2023 23:00,WALKING,1,38,27.4,900,120,1702767600,0,1.4400978,ACTIVE,4,4
16/12/2023 23:00,SEDENTARY,0,0,0,900,780,1702767600,0,1,SEDENTARY,0,3
16/12/2023 23:15,WALKING,3,19,13.69,900,60,1702768500,0,3.6405869,ACTIVE,2,2
16/12/2023 23:15,SEDENTARY,0,0,0,900,840,1702768500,0,1,SEDENTARY,0,6
16/12/2023 23:30,SEDENTARY,0,0,0,900,900,1702769400,0,1,SEDENTARY,0,5
16/12/2023 23:45,WALKING,0,30,21.63,900,60,1702770300,0,1,ACTIVE,3,3
16/12/2023 23:45,SEDENTARY,0,0,0.02,900,840,1702770300,0,1,SEDENTARY,0,2
17/12/2023 00:00,SEDENTARY,0,0,0,900,900,1702771200,0,1,SEDENTARY,0,0
17/12/2023 00:15,SEDENTARY,0,0,0,900,900,1702772100,0,1,SEDENTARY,0,0
17/12/2023 00:30,SEDENTARY,0,0,0,900,900,1702773000,0,1,SEDENTARY,0,0
17/12/2023 00:45,SEDENTARY,0,0,0,900,900,1702773900,0,1,SEDENTARY,0,3
17/12/2023 01:00,SEDENTARY,0,0,0,900,900,1702774800,0,1,SEDENTARY,0,2
17/12/2023 01:15,SEDENTARY,0,0,0,900,900,1702775700,0,1,SEDENTARY,0,3
17/12/2023 01:30,SEDENTARY,0,0,0,900,900,1702776600,0,1,SEDENTARY,0,0
17/12/2023 01:45,SEDENTARY,0,0,0,900,900,1702777500,0,1,SEDENTARY,0,0
17/12/2023 02:00,SEDENTARY,0,0,0,900,900,1702778400,0,1,SEDENTARY,0,3
17/12/2023 02:15,SEDENTARY,0,0,0,900,900,1702779300,0,1,SEDENTARY,0,3
17/12/2023 02:30,SEDENTARY,0,0,0,900,900,1702780200,0,1,SEDENTARY,0,4
17/12/2023 02:45,SEDENTARY,0,0,0,900,900,1702781100,0,1,SEDENTARY,0,3
17/12/2023 03:00,SEDENTARY,0,0,0,900,900,1702782000,0,1,SEDENTARY,0,3
17/12/2023 03:15,SEDENTARY,0,0,0,900,900,1702782900,0,1,SEDENTARY,0,2
17/12/2023 03:30,SEDENTARY,0,0,0,900,900,1702783800,0,1,SEDENTARY,0,3
17/12/2023 03:45,SEDENTARY,0,0,0,900,900,1702784700,0,1,SEDENTARY,0,3
17/12/2023 04:00,SEDENTARY,0,0,0,900,900,1702785600,0,1,SEDENTARY,0,3
17/12/2023 04:15,SEDENTARY,0,0,0,900,900,1702786500,0,1,SEDENTARY,0,3
17/12/2023 04:30,SEDENTARY,0,0,0,900,900,1702787400,0,1,SEDENTARY,0,0
17/12/2023 04:45,SEDENTARY,0,0,0,900,900,1702788300,0,1,SEDENTARY,0,3
17/12/2023 05:00,SEDENTARY,0,0,0,900,900,1702789200,0,1,SEDENTARY,0,4
17/12/2023 05:15,SEDENTARY,0,0,0,900,900,1702790100,0,1,SEDENTARY,0,3
17/12/2023 05:30,SEDENTARY,0,0,0,900,900,1702791000,0,1,SEDENTARY,0,3
17/12/2023 05:45,SEDENTARY,0,0,0,900,900,1702791900,0,1,SEDENTARY,0,0
17/12/2023 06:00,SEDENTARY,0,0,0,900,900,1702792800,0,1,SEDENTARY,0,0
17/12/2023 06:15,SEDENTARY,0,0,0,900,900,1702793700,0,1,SEDENTARY,0,4
17/12/2023 06:30,SEDENTARY,0,0,0,900,900,1702794600,0,1,SEDENTARY,0,5
17/12/2023 06:45,SEDENTARY,0,0,0,900,900,1702795500,0,1,SEDENTARY,0,0
17/12/2023 07:00,SEDENTARY,0,0,0,900,900,1702796400,0,1,SEDENTARY,0,5
17/12/2023 07:15,SEDENTARY,0,0,0,900,900,1702797300,0,1,SEDENTARY,0,0
17/12/2023 07:30,SEDENTARY,0,0,0,900,900,1702798200,0,1,SEDENTARY,0,2
17/12/2023 07:45,SEDENTARY,0,0,0,900,900,1702799100,0,1,SEDENTARY,0,0
17/12/2023 08:00,SEDENTARY,0,0,0,900,900,1702800000,0,1,SEDENTARY,0,5
17/12/2023 08:15,SEDENTARY,0,0,0,900,900,1702800900,0,1,SEDENTARY,0,5
17/12/2023 08:30,WALKING,1,32,23.07,900,120,1702801800,0,1.4400978,ACTIVE,2.5,3
17/12/2023 08:30,SEDENTARY,0,0,0,900,780,1702801800,0,1,SEDENTARY,0,4
17/12/2023 08:45,WALKING,0,104,74.98,900,120,1702802700,0,1,ACTIVE,3,4
17/12/2023 08:45,SEDENTARY,0,0,0,900,780,1702802700,0,1,SEDENTARY,0,5
17/12/2023 09:00,WALKING,0,10,7.21,900,60,1702803600,0,1,ACTIVE,0,0
17/12/2023 09:00,SEDENTARY,0,0,0,900,840,1702803600,0,1,SEDENTARY,0,6
17/12/2023 09:15,WALKING,5,74,53.34,900,180,1702804500,0,2.4669926,ACTIVE,3,4
17/12/2023 09:15,SEDENTARY,0,0,0,900,720,1702804500,0,1,SEDENTARY,0,5
17/12/2023 09:30,WALKING,0,11,7.93,900,60,1702805400,0,1,ACTIVE,3,3
17/12/2023 09:30,SEDENTARY,0,0,0,900,840,1702805400,0,1,SEDENTARY,0,5
17/12/2023 09:45,WALKING,7,85,61.28,900,300,1702806300,0,2.2322738,ACTIVE,2.8,3
17/12/2023 09:45,SEDENTARY,0,0,0,900,600,1702806300,0,1,SEDENTARY,0,7
17/12/2023 10:00,WALKING,13,364,262.41,900,465,1702807200,0,2.476457,ACTIVE,3.7,5
17/12/2023 10:00,SEDENTARY,0,0,0,900,435,1702807200,0,1,SEDENTARY,0,7
17/12/2023 10:15,WALKING,4,97,69.92,900,300,1702808100,0,1.7041565,ACTIVE,2.8,3
17/12/2023 10:15,SEDENTARY,0,0,0,900,600,1702808100,0,1,SEDENTARY,0,6
17/12/2023 10:30,WALKING,22,663,477.96,900,600,1702809000,0,2.9364305,ACTIVE,2.7,3
17/12/2023 10:30,SEDENTARY,0,0,0,900,300,1702809000,0,1,SEDENTARY,0,5
17/12/2023 10:45,WALKING,5,64,46.14,900,180,1702809900,0,2.4669926,ACTIVE,1.7,2
17/12/2023 10:45,SEDENTARY,0,0,0,900,720,1702809900,0,1,SEDENTARY,0,5
17/12/2023 11:00,WALKING,10,577,415.96,900,420,1702810800,0,2.2574222,ACTIVE,2,2
17/12/2023 11:00,SEDENTARY,0,0,0,900,480,1702810800,0,1,SEDENTARY,0,6
17/12/2023 11:15,WALKING,16,744,536.35,900,720,1702811700,0,2.1735942,ACTIVE,1.6,2
17/12/2023 11:15,SEDENTARY,0,0,0,900,180,1702811700,0,1,SEDENTARY,0,5
17/12/2023 11:30,WALKING,16,799,576,900,840,1702812600,0,2.0059378,ACTIVE,1.7,2
17/12/2023 11:30,SEDENTARY,0,0,0,900,60,1702812600,0,1,SEDENTARY,0,6
17/12/2023 11:45,WALKING,3,97,69.92,900,300,1702813500,0,1.5281174,ACTIVE,2.6,3
17/12/2023 11:45,SEDENTARY,0,0,0,900,600,1702813500,0,1,SEDENTARY,0,5
17/12/2023 12:00,SEDENTARY,0,0,0,900,900,1702814400,0,1,SEDENTARY,0,4
17/12/2023 12:15,WALKING,18,598,431.1,900,480,1702815300,0,2.9804401,ACTIVE,2.1,3
17/12/2023 12:15,SEDENTARY,0,0,0,900,420,1702815300,0,1,SEDENTARY,0,5
17/12/2023 12:30,WALKING,14,494,356.11,900,720,1702816200,0,2.0268948,ACTIVE,1.4,2
17/12/2023 12:30,SEDENTARY,0,0,0,900,180,1702816200,0,1,SEDENTARY,0,5
17/12/2023 12:45,WALKING,7,226,162.93,900,480,1702817100,0,1.7701713,ACTIVE,2.1,3
17/12/2023 12:45,SEDENTARY,0,0,0,900,420,1702817100,0,1,SEDENTARY,0,5
17/12/2023 13:00,WALKING,14,568,409.47,900,660,1702818000,0,2.120249,ACTIVE,1.5,2
17/12/2023 13:00,SEDENTARY,0,0,0,900,240,1702818000,0,1,SEDENTARY,0,5
17/12/2023 13:15,WALKING,11,397,286.2,900,360,1702818900,0,2.6136918,ACTIVE,2.2,3
17/12/2023 13:15,SEDENTARY,0,0,0,900,540,1702818900,0,1,SEDENTARY,0,4
17/12/2023 13:30,WALKING,11,498,359,900,420,1702819800,0,2.3831644,ACTIVE,1.9,2
17/12/2023 13:30,SEDENTARY,0,0,0,900,480,1702819800,0,1,SEDENTARY,0,4
17/12/2023 13:45,WALKING,20,801,577.44,900,660,1702820700,0,2.6003559,ACTIVE,2,2
17/12/2023 13:45,SEDENTARY,0,0,0,900,240,1702820700,0,1,SEDENTARY,0,4
17/12/2023 14:00,WALKING,12,378,272.5,900,420,1702821600,0,2.5089068,ACTIVE,1.9,2
17/12/2023 14:00,SEDENTARY,0,0,0,900,480,1702821600,0,1,SEDENTARY,0,5
17/12/2023 14:15,WALKING,2,91,65.61,900,90,1702822500,0,2.1735942,ACTIVE,2,2
17/12/2023 14:15,SEDENTARY,0,0,0,900,810,1702822500,0,1,SEDENTARY,0,5
17/12/2023 14:30,WALKING,0,11,7.93,900,15,1702823400,0,1,ACTIVE,3,3
17/12/2023 14:30,SEDENTARY,0,0,0,900,885,1702823400,0,1,SEDENTARY,0,5
17/12/2023 14:45,SEDENTARY,0,0,0,900,900,1702824300,0,1,SEDENTARY,0,3
17/12/2023 15:00,SEDENTARY,0,0,0,900,900,1702825200,0,1,SEDENTARY,0,4
17/12/2023 15:15,SEDENTARY,0,0,0,900,900,1702826100,0,1,SEDENTARY,0,3
17/12/2023 15:30,SEDENTARY,0,0,0,900,900,1702827000,0,1,SEDENTARY,0,2
17/12/2023 15:45,WALKING,0,38,27.39,900,30,1702827900,0,1,ACTIVE,4,4
17/12/2023 15:45,SEDENTARY,0,0,0,900,870,1702827900,0,1,SEDENTARY,0,6
17/12/2023 16:00,WALKING,8,129,93,900,252,1702828800,0,2.676563,ACTIVE,1,3
17/12/2023 16:00,SEDENTARY,1,0,0,900,648,1702828800,0,1.0814996,SEDENTARY,0,6
17/12/2023 16:15,WALKING,0,82,59.11,900,120,1702829700,0,1,ACTIVE,2.5,3
